"","logID","fightID","sourceID","boss.x","rank_boss.x","Horde","PI","Salv","Vate","Wild Magic","Flm. Cap","Hotstreak","Speed","IB","BoP","Evo","FM","Tricks","Tenti","Bomb","Sapp","cs","Tailor","character_name","class","spec","dps","duration","duration_s","fightStartTime","logStartTime","boss.y","rank_boss.y","cat_ranking","gameID","server"
"96","4BG9yV1kTb2xCKFz",11,29,"Twin Val'kyr",100,2,0,0,0,3,0,49,0,0,0,0,6,0,0,0,6,0,0,"吴三岁","Mage","Fire",19455.618335528,117695,117.695,1690890864112,1690815152365,"Twin Val'kyr",100,"Top-100",2368732,"阿拉希盆地"
"97","4Bcv1HwrGZ9RLA3q",5,22,"Faction Champions",15,2,0,0,0,0,0,249,2,0,0,0,5,0,0,0,0,0,0,"Snapmage","Mage","Fire",17451.386851484,207917,207.917,1694567894065,1694567222265,"Faction Champions",15,"Top-100",57553359,"Faerlina"
"98","4CgZQ7fKDYyRmaGM",6,23,"Twin Val'kyr",62,2,2,0,0,0,0,53,3,0,0,0,6,0,0,0,6,0,0,"Tabithe","Mage","Fire",19720.758575514,125182,125.182,1694117459512,1694116589239,"Twin Val'kyr",62,"Top-100",60932380,"Gehennas"
"99","4DV9amCK7BqQTtZN",26,789,"The Northrend Beasts",296,4,0,0,0,3,0,75,0,2,0,2,7,0,0,7,0,0,1,"往事是昔","Mage","Fire",12215.652731744,287627,287.627,1692865229973,1692851069455,"The Northrend Beasts",296,"200-500",2301565,"阿拉希盆地"
"100","4DWphn3mF1tJPVLv",20,38,"Twin Val'kyr",290,2,2,0,0,1,0,39,2,0,0,0,5,0,0,5,5,0,0,"王晴也","Mage","Fire",18828.136060504,107364,107.364,1694356874387,1694350681938,"Twin Val'kyr",290,"200-500",3887732,"阿拉希盆地"
"101","4DmWLNvRcyKg6B8a",28,32,"Twin Val'kyr",75,2,0,0,0,1,0,39,2,0,0,0,5,0,0,5,5,0,0,"Timo","Mage","Fire",19616.749754586,103906,103.906,1692459358265,1692449765839,"Twin Val'kyr",75,"Top-100",2640387,"阿拉希盆地"
"102","4DmWLNvRcyKg6B8a",36,33,"Anub'arak",265,2,0,0,0,3,0,44,0,0,0,0,6,0,0,6,0,0,0,"Tsumoimage","Mage","Fire",13274.091578689,130336,130.336,1692461803683,1692449765839,"Anub'arak",265,"200-500",2450656,"阿拉希盆地"
"103","4FTX86hQ3k9dGxMP",5,8,"Faction Champions",235,2,2,0,0,1,0,164,0,0,0,0,5,0,0,0,0,5,1,"Timo","Mage","Fire",14944.134618484,217147,217.147,1694181659861,1694180931591,"Faction Champions",235,"200-500",2640387,"阿拉希盆地"
"104","4GqczTP3ywQ7mhg2",19,110,"Anub'arak",208,2,0,0,0,1,0,38,0,0,0,0,5,0,0,0,5,0,0,"北四丶","Mage","Fire",13527.458861851,124641,124.641,1693121553987,1693114555008,"Anub'arak",208,"200-500",5366322,"逐風者"
"105","4ZyG3AMthDcazYRg",2,20,"The Northrend Beasts",174,4,3,0,0,0,1,76,2,2,0,2,6,0,6,6,0,0,1,"Christópher","Mage","Fire",12430.279798838,273967,273.967,1694050547844,1694050536547,"The Northrend Beasts",174,"200-500",63248946,"Grobbulus"
"106","4bX82jAYWky67Q3K",12,25,"Lord Jaraxxus",163,2,2,0,0,0,0,29,3,0,0,0,6,0,0,6,0,0,0,"Pyropoze","Mage","Fire",18865.940998756,112540,112.54,1693763945247,1693761908990,"Lord Jaraxxus",163,"200-500",71095594,"Gehennas"
"107","4d6vX3BZRhGDYyJn",7,45,"Twin Val'kyr",295,2,0,0,0,2,0,53,1,0,0,0,5,0,0,5,0,0,1,"Peupeupeu","Mage","Fire",18811.389646992,134473,134.473,1692209816913,1692208177321,"Twin Val'kyr",295,"200-500",50739354,"Golemagg"
"108","4dZWMVBrNzj9R6kq",4,17,"Twin Val'kyr",261,2,4,0,0,0,0,63,3,0,0,0,7,0,0,7,0,0,0,"浅浅法","Mage","Fire",18901.926353186,171983,171.983,1692451736135,1692450359578,"Twin Val'kyr",261,"200-500",4788211,"伊弗斯"
"109","4jtBJqpgWH9yNFYL",5,24,"Faction Champions",259,2,0,0,0,0,0,161,2,0,0,0,5,0,0,5,5,0,1,"Vänictwo","Mage","Fire",14823.615971747,156301,156.301,1692293016096,1692292420787,"Faction Champions",259,"200-500",79678865,"Venoxis"
"110","4kQ6MfrYqTjXWbtP",6,28,"Twin Val'kyr",112,2,3,0,2,0,0,58,3,0,0,0,6,0,0,6,6,0,0,"Bredwinr","Mage","Fire",19366.693875292,144562,144.562,1692404946394,1692403537862,"Twin Val'kyr",112,"200-500",77094799,"Mankrik"
"111","4mVjWyZnAYXJqpxG",5,20,"Faction Champions",8,2,0,0,0,0,0,146,3,0,2,0,6,0,0,6,0,6,1,"Galymage","Mage","Fire",17912.4035706,133647,133.647,1693080177641,1693079541794,"Faction Champions",8,"Top-100",61668153,"Gehennas"
"112","4nh27bAYgNpBfxXc",27,554,"Twin Val'kyr",226,2,4,0,0,0,0,58,3,2,0,0,7,0,0,0,7,0,0,"저면이","Mage","Fire",18983.637417727,146615,146.615,1693652580541,1693636027561,"Twin Val'kyr",226,"200-500",35397904,"로크홀라"
"113","4qMdFPrbpjktzxTW",5,3,"Faction Champions",137,2,2,0,0,0,0,152,2,0,0,0,7,6,0,7,0,0,1,"Thunder","Mage","Arcane",15487.36392043,149453,149.453,1694572572111,1694571903870,"Faction Champions",137,"200-500",58417439,"Faerlina"
"114","4qfLHd7akBDbMpZT",3,365,"Lord Jaraxxus",279,2,2,2,2,3,0,37,0,0,0,0,6,0,0,6,6,0,0,"法神陈大胆","Mage","Fire",18399.338364929,151443,151.443,1692248289333,1692246921422,"Lord Jaraxxus",279,"200-500",2507468,"阿拉希盆地"
"115","4rXD7xWjvypmdH1Y",5,24,"Faction Champions",281,0,0,0,0,0,0,154,2,0,0,0,5,0,0,0,0,0,0,"Crateriaphd","Mage","Fire",14728.198267652,176408,176.408,1693355198204,1693353935474,"Faction Champions",281,"200-500",82021522,"Benediction"
"116","4yGVh9QwnbKMB6DP",6,29,"Twin Val'kyr",222,2,4,0,0,3,0,45,0,0,0,0,7,0,0,0,0,0,0,"Stankstacks","Mage","Fire",18987.154659987,133745,133.745,1694056442481,1694054945325,"Twin Val'kyr",222,"200-500",72902704,"Faerlina"
"117","61YbDxBv82Wm9fzj",10,4,"The Northrend Beasts",152,4,0,0,0,2,1,61,0,0,2,2,7,0,0,0,0,0,0,"贝林达","Mage","Fire",12493.676050592,240156,240.156,1692540523942,1692538951754,"The Northrend Beasts",152,"200-500",3007470,"逐風者"
"118","641T38h2WGg9dNpL",37,267,"Twin Val'kyr",20,2,2,0,0,0,0,38,2,0,0,0,5,0,0,0,5,0,0,"Lirynx","Mage","Fire",20472.042335451,97129,97.129,1692220192963,1692210973685,"Twin Val'kyr",20,"Top-100",69191950,"Golemagg"
"119","641T38h2WGg9dNpL",48,265,"Anub'arak",33,2,0,0,0,0,0,53,3,0,0,0,6,0,0,0,6,0,0,"Goodman","Mage","Fire",14973.370564061,126777,126.777,1692224216623,1692210973685,"Anub'arak",33,"Top-100",50531460,"Golemagg"
"120","641T38h2WGg9dNpL",48,267,"Anub'arak",117,2,0,0,0,1,0,50,2,2,0,0,5,0,0,5,0,0,0,"Lirynx","Mage","Fire",14041.994999093,126777,126.777,1692224216623,1692210973685,"Anub'arak",117,"200-500",69191950,"Golemagg"
"121","64jwcmv8yfQbNPBH",5,23,"Faction Champions",61,2,0,0,0,3,0,219,0,0,2,0,6,0,0,0,0,0,0,"Hagazussa","Mage","Fire",16200.28523243,176698,176.698,1693163886446,1693162844006,"Faction Champions",61,"Top-100",43310365,"Golemagg"
"122","64jwcmv8yfQbNPBH",6,23,"Twin Val'kyr",296,2,2,0,0,3,0,49,0,0,0,0,6,0,0,0,0,0,0,"Hagazussa","Mage","Fire",18810.110955543,132846,132.846,1693164157616,1693162844006,"Twin Val'kyr",296,"200-500",43310365,"Golemagg"
"123","64vyp1gjRzf7qb2m",3,4,"Lord Jaraxxus",210,2,2,2,2,1,0,37,2,0,0,0,5,0,5,0,0,0,0,"Badeskimotox","Mage","Fire",18647.577526727,131890,131.89,1693624598168,1693624191477,"Lord Jaraxxus",210,"200-500",83507387,"Faerlina"
"124","6ACcbY4FMpG7NQmz",2,17,"The Northrend Beasts",183,2,6,0,0,0,1,83,2,0,2,2,7,0,0,0,0,0,1,"雷海柱","Mage","Fire",12402.806213193,277597,277.597,1691157047607,1691157036298,"The Northrend Beasts",183,"200-500",1984887,"伊弗斯"
"125","6ByWMGTDrz4X3Lth",19,33,"Lord Jaraxxus",18,2,2,2,0,2,0,29,0,2,2,0,5,0,0,0,0,0,0,"子寒","Mage","Fire",21017.586143508,97918,97.918,1691757872042,1691753617889,"Lord Jaraxxus",18,"Top-100",5453084,"阿拉希盆地"
"126","6CWKDLhHxYBr1fny",30,137,"Lord Jaraxxus",133,2,0,0,0,0,0,28,3,0,0,0,5,0,0,0,0,0,0,"墨森","Mage","Fire",19090.592093565,101234,101.234,1692884440524,1692877876164,"Lord Jaraxxus",133,"200-500",5184637,"古雷曼格"
"127","6DJGcpKYjtznbk2r",6,11,"Twin Val'kyr",40,2,2,0,0,3,0,51,0,0,0,0,6,0,0,6,6,0,1,"你是魔鬼吗丶","Mage","Fire",19992.387328221,141606,141.606,1692965430416,1692963662760,"Twin Val'kyr",40,"Top-100",2112203,"伊弗斯"
"128","6DYcxnkBFQT7R3Pr",5,12,"Faction Champions",283,2,0,0,0,3,0,140,0,0,0,0,6,0,0,0,6,0,0,"Zazuveli","Mage","Fire",14726.407360732,163462,163.462,1693879272838,1693878662949,"Faction Champions",283,"200-500",80900735,"Faerlina"
"129","6FYabw82WVhtkfd1",6,2,"Twin Val'kyr",209,2,0,0,0,0,0,49,3,0,0,0,6,0,0,6,0,0,1,"Liljeep","Mage","Fire",19021.51706322,126969,126.969,1693133502417,1693131995492,"Twin Val'kyr",209,"200-500",10188014,"Arugal"
"130","6G9FzyJQ7CPv21ft",12,31,"Lord Jaraxxus",61,2,0,2,0,0,0,29,3,0,0,0,6,0,0,0,6,0,0,"废物法師","Mage","Fire",19705.536515631,105626,105.626,1692704706167,1692701177550,"Lord Jaraxxus",61,"Top-100",4026150,"阿拉希盆地"
"131","6G9FzyJQ7CPv21ft",24,16,"Anub'arak",48,2,0,0,0,3,0,48,0,0,0,0,6,0,0,6,6,0,0,"子奇","Mage","Fire",14727.522023523,128726,128.726,1692707637016,1692701177550,"Anub'arak",48,"Top-100",2453592,"阿拉希盆地"
"132","6JwBm9LFDdRcZ1V8",4,152,"Lord Jaraxxus",153,2,2,6,0,1,0,41,2,0,0,0,7,6,0,0,0,0,1,"Betterx","Mage","Fire",18959.587968164,126398,126.398,1692755335661,1692754572003,"Lord Jaraxxus",153,"200-500",39067370,"Mankrik"
"133","6KF8wfzrtBnc4vAg",5,25,"Faction Champions",204,2,2,0,0,0,0,157,1,2,0,0,5,0,0,0,5,5,1,"Hitmen","Mage","Fire",15071.867109635,188125,188.125,1693156476679,1693155752771,"Faction Champions",204,"200-500",26338985,"Gehennas"
"134","6NHMvf1mBz2yGTXJ",40,28,"Anub'arak",236,2,0,0,0,0,0,46,3,2,0,0,6,0,0,0,6,0,0,"Mbnunknown","Mage","Fire",13397.608588806,130216,130.216,1693191519910,1693184389679,"Anub'arak",236,"200-500",84001197,"Faerlina"
"135","6NRPnBaGgKc7qrMJ",6,26,"Lord Jaraxxus",218,2,2,2,0,0,0,33,2,2,0,0,5,0,5,5,0,0,1,"Вехеманс","Mage","Fire",18625.833709145,126393,126.393,1694024716621,1694023155160,"Lord Jaraxxus",218,"200-500",44840967,"Пламегор"
"136","6P3ABzhycVGJmFvN",6,14,"Twin Val'kyr",228,2,2,0,0,1,0,48,1,0,0,0,0,0,0,5,5,0,0,"Shioblack","Mage","Fire",18977.085502478,120055,120.055,1692213932915,1692213109880,"Twin Val'kyr",228,"200-500",82168944,"Gehennas"
"137","6QrBDkKXc79gCqYz",2,7,"The Northrend Beasts",62,4,6,1,0,0,1,70,2,2,0,2,8,0,8,8,8,0,0,"Akimbro","Mage","Fire",12853.446968921,269979,269.979,1694048449980,1694048087290,"The Northrend Beasts",62,"Top-100",80119706,"Faerlina"
"138","6RXhZVjJkFLfbWwT",12,1251,"The Northrend Beasts",230,4,4,0,0,0,0,96,2,2,2,2,7,0,0,0,0,0,0,"法師露比","Mage","Fire",12334.931613708,314090,314.09,1693834223875,1693830061076,"The Northrend Beasts",230,"200-500",1989777,"伊弗斯"
"139","6VJMKQcvAqNYw2gp",11,2,"Lord Jaraxxus",6,2,0,4,0,1,0,29,2,0,0,0,6,0,0,0,6,0,0,"拳頭弟弟","Mage","Fire",21974.195642472,98588,98.588,1692511581389,1692508346817,"Lord Jaraxxus",6,"Top-100",2700680,"伊弗斯"
"140","6VJMKQcvAqNYw2gp",13,2,"Faction Champions",128,2,0,0,0,0,0,113,0,1,0,0,5,0,0,0,0,0,0,"拳頭弟弟","Mage","Fire",15532.18281813,131825,131.825,1692511894988,1692508346817,"Faction Champions",128,"200-500",2700680,"伊弗斯"
"141","6VJMKQcvAqNYw2gp",27,2,"Anub'arak",14,2,0,0,0,3,0,40,0,2,1,0,6,0,0,6,6,0,0,"拳頭弟弟","Mage","Fire",15444.426489124,123764,123.764,1692515959448,1692508346817,"Anub'arak",14,"Top-100",2700680,"伊弗斯"
"142","6XkvMdWYrJQZ98Bz",6,15,"Faction Champions",50,2,0,0,0,1,0,161,0,2,0,0,5,0,0,0,0,5,0,"Umrii","Mage","Fire",16429.28310874,132684,132.684,1692302519763,1692301910726,"Faction Champions",50,"Top-100",80502775,"Gehennas"
"143","6da837DWxL2ftTRJ",6,22,"Twin Val'kyr",248,2,2,0,0,0,0,49,3,0,0,0,6,0,0,6,6,0,1,"Gry","Mage","Fire",18927.443510852,130202,130.202,1691408733696,1691407747336,"Twin Val'kyr",248,"200-500",25749561,"로크홀라"
"144","6fv8kHznVQ4ATWNy",3,58,"Lord Jaraxxus",231,2,3,0,0,1,0,40,2,0,0,0,6,0,0,0,6,0,0,"얼음불끈화살","Mage","Fire",18589.464069566,134663,134.663,1694086018810,1694085093444,"Lord Jaraxxus",231,"200-500",25921404,"로크홀라"
"145","6g2yjYkGWAXm1Ktr",3,28,"Lord Jaraxxus",143,2,2,2,0,2,0,45,2,0,0,0,5,0,0,0,5,0,0,"英俊的小芒果","Mage","Fire",19061.301518738,144923,144.923,1691643839184,1691643050244,"Lord Jaraxxus",143,"200-500",1808816,"阿拉希盆地"
"146","6mMWZpj8GfXRc1TP",3,24,"Lord Jaraxxus",40,2,2,4,0,1,0,35,2,2,0,0,7,0,0,0,0,0,1,"Wena","Mage","Fire",19985.710333276,133733,133.733,1692099996077,1692098860327,"Lord Jaraxxus",40,"Top-100",2242586,"伊弗斯"
"147","6pZyaqtb7294kcJ8",6,16,"Twin Val'kyr",53,2,0,0,0,0,0,49,3,0,0,0,6,0,0,6,6,0,1,"Юзертимх","Mage","Fire",19796.783695948,124926,124.926,1691605397702,1691604257905,"Twin Val'kyr",53,"Top-100",81308538,"Пламегор"
"148","6qGzy2RHg4YVfWdF",2,17,"The Northrend Beasts",106,4,6,4,0,0,1,84,2,2,2,2,9,0,0,0,0,0,0,"Shibshib","Mage","Fire",12625.760868001,303618,303.618,1690974215129,1690974203818,"The Northrend Beasts",106,"200-500",71202153,"Gehennas"
"149","6qGzy2RHg4YVfWdF",3,17,"Lord Jaraxxus",246,2,2,6,0,1,0,44,2,2,0,0,7,0,0,0,0,0,0,"Shibshib","Mage","Fire",18512.531649171,140604,140.604,1690974629679,1690974203818,"Lord Jaraxxus",246,"200-500",71202153,"Gehennas"
"150","6rdMwtnpB4VHDmJX",2,23,"The Northrend Beasts",119,4,0,0,0,2,1,72,0,0,2,2,6,0,0,0,6,0,1,"陳大魚","Mage","Fire",12584.775688128,267476,267.476,1693745905782,1693745224624,"The Northrend Beasts",119,"200-500",1662157,"伊弗斯"
"151","6vNnGDzjBMVAc3dx",28,11,"Anub'arak",224,2,0,0,0,1,2,54,0,0,0,0,5,0,0,5,5,0,0,"头狠硬","Mage","Fire",13481.434526623,139614,139.614,1692027765958,1692018819624,"Anub'arak",224,"200-500",1936380,"阿拉希盆地"
"152","6wq8ZgyVTX4chA1Q",3,19,"Lord Jaraxxus",32,0,3,6,0,0,0,39,3,0,0,0,9,0,0,9,0,0,0,"Pyroholicc","Mage","Fire",20145.597089081,136864,136.864,1694027091516,1694026370274,"Lord Jaraxxus",32,"Top-100",76335178,"MirageRaceway"
"153","6x7MrGm3jfc1YCFJ",25,48,"Lord Jaraxxus",110,2,0,0,0,1,0,30,2,0,0,0,5,0,0,0,5,0,1,"晴天小法","Mage","Fire",19205.625316909,100581,100.581,1692970115815,1692963732246,"Lord Jaraxxus",110,"200-500",2385497,"逐風者"
"154","6x7MrGm3jfc1YCFJ",47,47,"Anub'arak",176,2,0,0,0,3,0,36,0,0,0,0,6,0,0,0,6,0,0,"图小闪","Mage","Fire",13693.867607527,119040,119.04,1692978354634,1692963732246,"Anub'arak",176,"200-500",7012332,"逐風者"
"155","6xnWyMNqCbk3waTd",2,17,"The Northrend Beasts",207,4,6,0,0,0,0,98,2,2,2,2,8,0,0,0,0,0,0,"专业麻包谷","Mage","Fire",12374.15643288,344983,344.983,1694149601156,1694149589826,"The Northrend Beasts",207,"200-500",3260795,"阿拉希盆地"
"156","74ARNb8dGXLBC6mF",5,14,"Faction Champions",114,0,2,0,0,0,0,165,3,0,0,0,6,0,0,0,0,6,1,"Rnt","Mage","Fire",15622.364561582,163303,163.303,1692144978024,1692144312426,"Faction Champions",114,"200-500",54523913,"Benediction"
"157","768h94zvwqtMdARk",37,14,"Anub'arak",85,2,2,0,0,1,0,40,0,2,0,0,5,0,0,0,5,0,0,"大甜甜","Mage","Fire",14298.20161764,132786,132.786,1692540776275,1692532647784,"Anub'arak",85,"Top-100",2926828,"阿拉希盆地"
"158","7GhgkfcFZVCA69KR",2,35,"The Northrend Beasts",182,4,4,2,0,0,0,73,2,0,2,2,6,0,0,0,0,0,0,"Miyahblast","Mage","Fire",12410.085216623,264191,264.191,1693593978621,1693592538498,"The Northrend Beasts",182,"200-500",61113115,"Gehennas"
"159","7HwDy8B34rzWaX1v",5,25,"Faction Champions",250,4,4,0,0,2,0,221,0,2,2,0,7,0,0,7,7,7,0,"Doktordøpes","Mage","Fire",14869.161989136,243362,243.362,1694370209576,1694369488821,"Faction Champions",250,"200-500",59854557,"Mograine"
"160","7L3hPzcnNt4fRJjM",3,4,"Lord Jaraxxus",166,2,2,4,0,3,0,39,0,2,0,0,7,0,0,0,0,0,0,"Snw","Mage","Fire",18838.780998775,137949,137.949,1692823526059,1692822961882,"Lord Jaraxxus",166,"200-500",69492163,"Sulfuron"
"161","7L8xqMnrvwYDcQCK",5,23,"Faction Champions",285,2,0,0,0,0,0,149,0,2,0,0,5,0,0,0,0,5,0,"Noncebasherx","Mage","Fire",14720.972068398,156203,156.203,1692552617897,1692551300493,"Faction Champions",285,"200-500",82015799,"Gehennas"
"162","7MmRDcpt3JaZXHyF",17,4,"Twin Val'kyr",142,2,2,0,0,3,0,41,0,0,0,0,6,0,0,0,0,0,0,"纨绔子弟丶","Mage","Fire",19236.70439095,102233,102.233,1691599907030,1691594978306,"Twin Val'kyr",142,"200-500",4246786,"阿拉希盆地"
"163","7Ndjf4M9trynQRZ1",3,8,"Lord Jaraxxus",285,2,2,2,2,0,0,43,3,0,0,0,6,0,0,6,0,0,1,"Ruinermage","Mage","Fire",18385.965049822,127553,127.553,1692043180517,1692042810694,"Lord Jaraxxus",285,"200-500",71029341,"Golemagg"
"164","7RfPbg43d1G96NKq",24,13,"The Northrend Beasts",227,4,0,0,0,1,0,56,2,2,0,0,6,0,0,0,0,0,0,"燼如霜","Mage","Fire",12338.293205468,221928,221.928,1692886072004,1692882006614,"The Northrend Beasts",227,"200-500",1733418,"阿拉希盆地"
"165","7RfPbg43d1G96NKq",45,13,"Anub'arak",181,2,0,0,0,1,0,46,2,0,0,0,5,0,0,0,0,0,0,"燼如霜","Mage","Fire",13669.045207985,127389,127.389,1692892487659,1692882006614,"Anub'arak",181,"200-500",1733418,"阿拉希盆地"
"166","7WDNQ8g2qhdvmkPy",2,11,"The Northrend Beasts",156,4,0,0,0,0,0,90,2,2,2,2,6,0,0,6,0,0,1,"Fezzdingo","Mage","Fire",12491.890231488,305831,305.831,1693598732324,1693598569544,"The Northrend Beasts",156,"200-500",59488819,"Gehennas"
"167","7XTzy9Zh2CtHkwbA",2,45,"The Northrend Beasts",288,4,4,0,0,2,1,90,0,2,2,2,6,0,0,6,0,0,1,"噬血星辰","Mage","Fire",12228.3653495,298964,298.964,1692964014302,1692962985546,"The Northrend Beasts",288,"200-500",6871463,"逐風者"
"168","7Z9FBbn3JdKMmzhT",6,34,"Twin Val'kyr",124,0,4,2,0,0,0,45,4,0,0,0,7,0,0,0,7,0,0,"Mapled","Mage","Fire",19339.087221938,144482,144.482,1692409946000,1692406938174,"Twin Val'kyr",124,"200-500",80564069,"Benediction"
"169","7a86MhkFg9rHbWRA",17,29,"Lord Jaraxxus",63,2,0,0,0,1,0,31,2,0,0,0,5,0,0,5,0,0,0,"开心每一天","Mage","Fire",19695.210332402,123495,123.495,1692880791671,1692875494869,"Lord Jaraxxus",63,"Top-100",2576383,"阿拉希盆地"
"170","7bCAVkjgZ6T9ByHP",2,10,"The Northrend Beasts",120,4,6,6,0,0,1,75,2,2,2,2,9,0,0,9,0,0,0,"Jonnywalker","Mage","Fire",12583.72110384,307088,307.088,1693965322370,1693965311077,"The Northrend Beasts",120,"200-500",83955580,"Faerlina"
"171","7bjHMz8ZWRphFGXg",29,15,"Twin Val'kyr",71,2,0,0,0,0,0,40,1,0,0,0,4,0,0,0,0,0,0,"微笑依然丶","Mage","Fire",19647.351908218,106775,106.775,1694355479065,1694346618760,"Twin Val'kyr",71,"Top-100",3713734,"逐風者"
"172","7bjHMz8ZWRphFGXg",29,17,"Twin Val'kyr",273,2,0,0,0,3,0,42,0,0,0,0,6,0,0,0,0,0,0,"瑣愛贪条法","Mage","Fire",18866.157808476,106775,106.775,1694355479065,1694346618760,"Twin Val'kyr",273,"200-500",3393551,"逐風者"
"173","7dDZH3WpPGbKV6nc",2,10,"The Northrend Beasts",44,4,5,0,0,2,1,64,0,2,0,2,8,0,0,0,0,0,0,"Gamehiro","Mage","Fire",13006.397550785,239926,239.926,1692986447831,1692984625663,"The Northrend Beasts",44,"Top-100",59666717,"Gehennas"
"174","7fH2bMjNg8n6GrRh",6,13,"Twin Val'kyr",177,0,4,0,0,2,0,57,1,0,0,0,7,0,0,0,7,0,0,"阿星很暴走","Mage","Fire",19121.969500992,150759,150.759,1693574831114,1693573459810,"Twin Val'kyr",177,"200-500",4656806,"瑪拉頓"
"175","7hHgBY8vjZFPc23M",13,28,"Twin Val'kyr",181,2,0,0,0,2,0,50,0,0,0,0,5,0,0,5,0,0,0,"Kalamiyi","Mage","Fire",19107.809517776,126269,126.269,1693234416326,1693230081033,"Twin Val'kyr",181,"200-500",2561080,"伊弗斯"
"176","7hc6ByKX9PzpkTjq",3,15,"Lord Jaraxxus",251,0,2,2,0,0,0,44,3,0,0,0,6,0,0,0,0,0,0,"Metasonix","Mage","Fire",18499.680354846,126703,126.703,1693444760411,1693444366694,"Lord Jaraxxus",251,"200-500",57320581,"Benediction"
"177","7jwRaCr8ZDqNGdP2",23,21,"The Northrend Beasts",108,2,0,0,0,0,1,53,2,2,0,0,5,0,0,5,0,0,0,"椎名千鹤","Mage","Fire",12616.808292922,204557,204.557,1694181186534,1694176699051,"The Northrend Beasts",108,"200-500",5522480,"古雷曼格"
"178","7m3jCpBwRQ24TFAK",5,14,"Faction Champions",157,2,0,0,0,2,0,152,0,0,0,0,5,0,0,5,0,0,0,"Tonixz","Mage","Fire",15334.63252686,164461,164.461,1692640195690,1692639599994,"Faction Champions",157,"200-500",83625222,"Gehennas"
"179","7mZ48ndx6bVCXwQN",2,32,"The Northrend Beasts",252,4,6,0,0,2,1,84,0,2,2,2,9,0,0,0,0,0,0,"灬楪祈","Mage","Fire",12283.949595948,292039,292.039,1692880538290,1692880280518,"The Northrend Beasts",252,"200-500",3862047,"阿拉希盆地"
"180","7nWKxLwkHD4d3JjA",2,3,"The Northrend Beasts",130,4,4,0,0,0,1,65,2,2,2,2,7,0,0,0,0,0,1,"Echostage","Mage","Fire",12553.277821499,262216,262.216,1692152303570,1692152158464,"The Northrend Beasts",130,"200-500",34245897,"Whitemane"
"181","7t6X29fjzZYGxkRw",2,43,"The Northrend Beasts",293,4,0,0,0,0,1,70,2,2,0,2,7,0,0,7,7,0,1,"Shioblackys","Mage","Fire",12220.040326503,251698,251.698,1693749535435,1693748761134,"The Northrend Beasts",293,"200-500",82767737,"Gehennas"
"182","7yJNn8gqFHxZKvjL",2,1,"The Northrend Beasts",284,4,5,0,0,0,1,63,0,2,0,2,0,0,0,0,0,0,0,"失心","Mage","Fire",12235.316766009,230284,230.284,1692434303528,1692434292214,"The Northrend Beasts",284,"200-500",6442098,"逐風者"
"183","7yJNn8gqFHxZKvjL",3,1,"Lord Jaraxxus",87,2,0,0,0,0,0,30,3,0,0,0,0,0,0,0,0,0,0,"失心","Mage","Fire",19434.091770952,105480,105.48,1692434950390,1692434292214,"Lord Jaraxxus",87,"Top-100",6442098,"逐風者"
"184","7yJNn8gqFHxZKvjL",7,1,"Anub'arak",3,2,0,0,0,2,0,64,1,0,0,0,0,0,0,0,0,0,0,"失心","Mage","Fire",16302.38415938,131409,131.409,1692438485454,1692434292214,"Anub'arak",3,"Top-100",6442098,"逐風者"
"185","7zkxd1RAmXc4arvy",5,22,"Faction Champions",218,0,0,0,0,0,0,144,1,0,0,0,0,0,0,0,0,0,1,"Deadprum","Mage","Fire",15006.858591005,149156,149.156,1692757378686,1692756809578,"Faction Champions",218,"200-500",33556640,"Grobbulus"
"186","81FgVrD7bfKyphNa",5,16,"Faction Champions",251,2,5,0,0,0,0,233,3,0,2,0,7,0,0,0,0,0,1,"Lunichan","Mage","Fire",14868.760120811,242693,242.693,1692564371825,1692563662140,"Faction Champions",251,"200-500",61144305,"Gehennas"
"187","81JrVcfha7ZxC4KG",3,28,"Lord Jaraxxus",66,2,0,2,0,1,0,43,2,0,0,0,5,0,0,0,5,0,0,"刀刀烈火火","Mage","Fire",19647.718827341,138591,138.591,1694174233784,1694173751976,"Lord Jaraxxus",66,"Top-100",3675273,"逐風者"
"188","82tf3ahrXTqWn6QA",5,12,"Faction Champions",258,2,0,0,0,1,0,151,0,2,0,0,5,0,0,0,0,0,0,"Ninzem","Mage","Fire",14829.849914643,168704,168.704,1691089588697,1691088944543,"Faction Champions",258,"200-500",79857257,"Gehennas"
"189","82wLQmb1YxatAVX6",7,35,"Faction Champions",289,0,0,0,0,0,0,140,1,0,2,0,5,0,0,0,0,5,0,"Bilv","Mage","Fire",14709.081887775,155188,155.188,1693958682076,1693957485975,"Faction Champions",289,"200-500",64003463,"Benediction"
"190","84LCJZDA3nRBVvxb",2,12,"The Northrend Beasts",167,4,0,0,0,0,1,69,2,2,0,2,1,0,0,7,7,0,0,"Chickenball","Mage","Fire",12464.880385343,249573,249.573,1693783067033,1693783055729,"The Northrend Beasts",167,"200-500",58748274,"Faerlina"
"191","84LCJZDA3nRBVvxb",5,12,"Faction Champions",1,2,0,0,0,2,0,201,0,2,0,0,5,0,0,5,5,0,0,"Chickenball","Mage","Fire",20233.312750384,132796,132.796,1693783700725,1693783055729,"Faction Champions",1,"Top-100",58748274,"Faerlina"
